;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;6. circularity pad;7. area lead;8. area wire;9. height wire;10. width wire-const;11. width wire;12. area bond tail;13. outer_radius bond tail;14. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;5. Area Bond Tail;6. Row Bond Tail;7. Column Bond Tail;7. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *width (um);9. Inspection Time
HE_5_10_O;1;1277.22017092266;1904.01755678152;-0.114479447024676;0.983759596871948;48.0542999976024;"1";0;0;0;0;0;0;0;0;0;42.7235999995901;"1";0;0;"Good/OthersDefect";[1657, 1653, 1669, 1713, 1734, 1638, 1719, 1695, 1665];[0.725899644223712, 0.742272838849074, 0.718644054223648, 0.685515931094498, 0.687257277126666, 0.769417925237948, 0.747036815885404, 0.718308667904228, 0.730015030923864];[255, 235, 250, 237, 216, 239, 243, 242, 247];[2669, 2674, 2572, 2472, 2609, 2515, 2536, 2441, 2578];[121, 119, 121, 119, 119, 119, 119, 117, 118];[42, 43, 42, 43, 45, 44, 43, 44, 43];[42, 43, 42, 43, 45, 44, 43, 44, 43];0;0;170.244600001752;"1";0;0;0.758400001359405;"1";0;0;0.942699996812735;"1";0;0;0.872700002219062;"1";0;0;0;0;0;1.88490000073216;"1";0;0;0.689700002112659;"1";0;0;0;0;0;0;[36.8, 33.6, 32, 30.4, 33.6, 30.4, 32, 30.4, 27.2];5.34019999759039
HE_6_10_O;1;1290.64975818158;1900.59739993646;-0.0307993760640201;0.987643224239974;28.9886999998998;"1";0;0;0;0;0;0;0;0;0;6.22759999896516;"1";0;0;"Good/OthersDefect";[1672, 1644, 1706, 1651, 1651, 1633, 1683, 1687, 1626];[0.747472581844761, 0.786631662271604, 0.737563540200207, 0.749363161742513, 0.733569398461174, 0.77940908590712, 0.759206134785774, 0.771345195989054, 0.735692611023377];[258, 237, 218, 217, 230, 239, 240, 227, 226];[2708, 2537, 2547, 2567, 2482, 2731, 2661, 2649, 2454];[121, 121, 120, 120, 118, 121, 120, 116, 117];[43, 44, 44, 45, 45, 42, 44, 43, 43];[43, 44, 44, 45, 45, 42, 44, 43, 43];0;0;43.3422999994946;"1";0;0;0.337100002070656;"1";0;0;0.311499999952503;"1";0;0;0.351200000295648;"1";0;0;0;0;0;0.349699999787845;"1";0;0;0.999800002318807;"1";0;0;0;0;0;0;[33.6, 28.8, 28.8, 30.4, 30.4, 30.4, 28.8, 30.4, 40];7.8810999984853
HE_7_9_O;1;1291.0061320924;1920.05837648534;0.0695887263903724;0.993928504870439;84.9994999989576;"1";0;0;0;0;0;0;0;0;0;14.0692000022682;"1";0;0;"Wire Sweep";[1680, 1669, 1725, 1750, 1636, 1717, 1679, 1737, 1639];[0.747546023605722, 0.769535437573174, 0.761482707169521, 0.721712932890614, 0.795861740662642, 0.700567785834866, 0.751047744085556, 0.783899059360293, 0.710296461958481];[253, 235, 236, 214, 253, 254, 245, 232, 204];[2761, 2793, 2817, 2729, 2726, 2615, 3251, 2669, 2753];[120, 121, 120, 120, 119, 119, 119, 118, 117];[46, 41, 45, 45, 44, 41, 97, 42, 44];[46, 41, 45, 45, 44, 41, 97, 42, 44];0;0;164.596599999641;"1";0;0;0.717499999154825;"1";0;0;0.741599997127196;"1";0;0;0.751800002035452;"1";0;0;0;0;0;0.820900000690017;"1";0;0;0.894499997230014;"1";0;0;0;0;0;0;[35.2, 30.4, 28.8, 28.8, 32, 27.2, 32, 28.8, 24];4.07410000116215
HE_7_10_O;1;1281.09104213529;1908.44148432314;-6.84853779055156E-05;0.99491147490059;65.4558999995061;"1";0;0;0;0;0;0;0;0;0;10.2090000000317;"1";0;0;"Good/OthersDefect";[1670, 1629, 1736, 1653, 1654, 1697, 1674, 1613, 1620];[0.755349941459716, 0.759888701798373, 0.739123105890327, 0.783902334640638, 0.76557517582163, 0.735047577511101, 0.765540028607396, 0.762680364799907, 0.729697366169922];[239, 246, 251, 240, 264, 253, 248, 234, 231];[2555, 2536, 2564, 2552, 2619, 2629, 2563, 2468, 2468];[120, 121, 120, 120, 120, 119, 120, 117, 118];[41, 43, 45, 42, 43, 43, 44, 43, 41];[41, 43, 45, 42, 43, 43, 44, 43, 41];0;0;18.6256999986654;"1";0;0;0.765700002375524;"1";0;0;0.6677999990643;"1";0;0;0.714900001185015;"1";0;0;0;0;0;0.661999998555984;"1";0;0;0.887000001966953;"1";0;0;0;0;0;0;[35.2, 28.8, 33.6, 35.2, 36.8, 32, 33.6, 33.6, 25.6];2.92309999713325
HE_8_10_O;1;1295.83432571032;1901.48247196631;-0.0541156830385151;0.987363711343946;166.985700001533;"1";0;0;0;0;0;0;0;0;0;6.70030000037514;"1";0;0;"Good/OthersDefect";[1678, 1656, 1689, 1690, 1638, 1654, 1631, 1680, 1660];[0.77680825522055, 0.789317360563429, 0.701920202965032, 0.752964826271915, 0.790066663653128, 0.751275379929231, 0.80097791350133, 0.748696187245147, 0.81316140607232];[267, 245, 233, 232, 231, 231, 242, 241, 236];[2713, 2826, 2632, 2782, 2625, 2657, 2581, 2529, 2660];[120, 120, 121, 118, 118, 119, 119, 116, 117];[44, 44, 42, 45, 43, 44, 41, 44, 44];[44, 44, 42, 45, 43, 44, 41, 44, 44];0;0;33.5618999997678;"1";0;0;0.555500002519693;"1";0;0;0.592200001847232;"1";0;0;1.35319999753847;"1";0;0;0;0;0;1.29240000023856;"1";0;0;1.06270000105724;"1";0;0;0;0;0;0;[38.4, 32, 30.4, 35.2, 33.6, 33.6, 33.6, 32, 27.2];6.81389999954263
HE_8_9_O;1;1303.74975319259;1910.57633852125;-0.0342691957907511;0.978589752500255;49.9302999996871;"1";0;0;0;0;0;0;0;0;0;8.43639999948209;"1";0;0;"Wire Sweep";[1669, 1635, 1648, 1679, 1661, 1667, 1650, 1639, 1679];[0.777247254384002, 0.763534725194526, 0.70276492473258, 0.758054014589587, 0.734990898243561, 0.760446224405238, 0.813182435856395, 0.833567849570308, 0.764181219674278];[212, 227, 237, 219, 221, 247, 241, 210, 236];[4378, 3076, 2677, 2724, 3097, 3152, 2878, 2840, 2659];[122, 120, 121, 120, 119, 119, 120, 117, 116];[114, 63, 42, 43, 79, 64, 52, 54, 50];[114, 63, 42, 43, 79, 64, 52, 54, 50];0;0;29.313999999431;"1";0;0;0.304299999697832;"1";0;0;0.337699999363394;"1";0;0;0.31450000096811;"1";0;0;0;0;0;0.377800002752338;"1";0;0;0.319099999614991;"1";0;0;0;0;0;0;[67.2, 33.6, 30.4, 33.6, 33.6, 28.8, 33.6, 30.4, 27.2];9.81420000243816
HE_10_10_O;1;1298.48287252288;1900.50164115502;-0.0810120042926137;0.980947860595734;35.8100999983435;"1";0;0;0;0;0;0;0;0;0;4.07360000099288;"1";0;0;"Good/OthersDefect";[1683, 1640, 1688, 1673, 1724, 1681, 1645, 1613, 1677];[0.785590041720645, 0.773073773137341, 0.736444703089349, 0.72340297357864, 0.769319849921512, 0.766143803849717, 0.768931249929422, 0.842294633492727, 0.806613813104708];[234, 242, 228, 225, 212, 212, 217, 213, 223];[2734, 2682, 2560, 2703, 2746, 2444, 2556, 2605, 2385];[121, 121, 120, 119, 120, 120, 119, 117, 118];[45, 44, 43, 45, 43, 42, 44, 44, 41];[45, 44, 43, 45, 43, 42, 44, 44, 41];0;0;19.5019999991928;"1";0;0;0.420699998358032;"1";0;0;0.401299999793991;"1";0;0;6.26120000015362;"1";0;0;0;0;0;26.0633999969286;"1";0;0;0.860100000863895;"1";0;0;0;0;0;0;[36.8, 30.4, 32, 32, 30.4, 30.4, 30.4, 28.8, 33.6];7.33840000248165
HE_9_10_O;1;1281.39053621055;1914.10213335304;-0.0929538947838812;0.994916247869341;279.467799999111;"1";0;0;0;0;0;0;0;0;0;125.024799999665;"1";0;0;"Good/OthersDefect";[1775, 1796, 1753, 1696, 1761, 1731, 1701, 1747, 1762];[0.798711812605153, 0.821701971958913, 0.782665768773412, 0.768558736971187, 0.746727153780247, 0.817443024514325, 0.761772532083669, 0.719080717706702, 0.750516548273849];[244, 247, 187, 218, 229, 238, 221, 234, 218];[2645, 2629, 2652, 2698, 2695, 2551, 2482, 2634, 2531];[121, 121, 120, 119, 119, 120, 119, 117, 117];[44, 42, 45, 45, 43, 42, 44, 45, 44];[44, 42, 45, 45, 43, 42, 44, 45, 44];0;0;249.796699998114;"1";0;0;0.646600001346087;"1";0;0;0.795699997979682;"1";0;0;0.963200000114739;"1";0;0;0;0;0;1.14639999810606;"1";0;0;1.08520000139833;"1";0;0;0;0;0;0;[35.2, 30.4, 33.6, 30.4, 30.4, 33.6, 32, 33.6, 28.8];10.805400001118
HE_10_9_O;1;1308.88492389785;1908.98490577469;0.0221953304646956;0.982194324654188;56.4400000002934;"1";0;0;0;0;0;0;0;0;0;8.81389999995008;"1";0;0;"Good/OthersDefect";[1706, 1693, 1723, 1687, 1660, 1645, 1730, 1624, 1688];[0.795695522726341, 0.814404100957163, 0.748835716443775, 0.780798770901008, 0.813211713495038, 0.806199831775299, 0.750628331942694, 0.763054218018153, 0.777583154656171];[208, 213, 198, 215, 197, 203, 199, 207, 210];[2891, 2666, 2825, 2630, 2686, 2697, 2724, 2670, 2583];[122, 122, 122, 120, 120, 121, 120, 118, 118];[43, 44, 44, 44, 44, 43, 43, 44, 45];[43, 44, 44, 44, 44, 43, 43, 44, 45];0;0;38.5932999997749;"1";0;0;0.681699999404373;"1";0;0;0.833300000522286;"1";0;0;0.793100000009872;"1";0;0;0;0;0;0.67000000126427;"1";0;0;0.586900001508184;"1";0;0;0;0;0;0;[33.6, 28.8, 28.8, 28.8, 28.8, 28.8, 27.2, 30.4, 32];3.30729999768664
HE_11_9_O;1;1296.32449718378;1915.5230691926;0.0259019947434277;0.98821539204188;51.6902999988815;"1";0;0;0;0;0;0;0;0;0;4.41239999781828;"1";0;0;"Good/OthersDefect";[1810, 1697, 1699, 1793, 1798, 1686, 1789, 1716, 1650];[0.861165438446651, 0.782274831979272, 0.721452817261319, 0.823718534936926, 0.780393365320216, 0.820154557065455, 0.784442735434876, 0.761706327670787, 0.787816254278584];[228, 182, 233, 219, 214, 212, 212, 222, 214];[2610, 2869, 2783, 2685, 2721, 2603, 2646, 2680, 2600];[120, 120, 120, 119, 119, 120, 121, 118, 117];[41, 44, 44, 43, 44, 42, 42, 46, 44];[41, 44, 44, 43, 44, 42, 42, 46, 44];0;0;26.6259000018181;"1";0;0;1.06480000249576;"1";0;0;1.11290000131703;"1";0;0;1.04189999910886;"1";0;0;0;0;0;0.887300000613322;"1";0;0;0.739500002964633;"1";0;0;0;0;0;0;[33.6, 32, 30.4, 32, 36.8, 30.4, 28.8, 27.2, 33.6];6.3140000020212
HE_12_10_O;1;1299.10540996028;1896.62198017713;-0.0203387806572287;0.989885669572161;30.0774999996065;"1";0;0;0;0;0;0;0;0;0;7.69639999998617;"1";0;0;"Good/OthersDefect";[1647, 1652, 1680, 1668, 1658, 1632, 1686, 1637, 1612];[0.743403178672575, 0.745928028802276, 0.715848287099707, 0.786666783844747, 0.794142088251085, 0.798407673419698, 0.755818846705335, 0.806947084693053, 0.776299533646155];[230, 232, 244, 248, 233, 232, 224, 217, 211];[2589, 2685, 2679, 2538, 2528, 2553, 2493, 2413, 2589];[121, 120, 120, 119, 118, 121, 120, 118, 118];[43, 44, 44, 42, 43, 41, 43, 41, 45];[43, 44, 44, 42, 43, 41, 43, 41, 45];0;0;36.2281000016083;"1";0;0;0.315299999783747;"1";0;0;0.46459999794024;"1";0;0;0.321499999699881;"1";0;0;0;0;0;0.453100001323037;"1";0;0;0.535399998625508;"1";0;0;0;0;0;0;[32, 30.4, 30.4, 28.8, 30.4, 30.4, 32, 28.8, 28.8];173.195399998804
HE_11_10_O;1;1286.53528264187;1905.6413184372;-0.0748159288131934;0.99594766680147;146.449399999256;"1";0;0;0;0;0;0;0;0;0;308.480799998506;"1";0;0;"Good/OthersDefect";[1762, 1691, 1714, 1698, 1673, 1659, 1777, 1754, 1701];[0.78783412744223, 0.791465523769573, 0.75240082314068, 0.779340643410206, 0.799429850389943, 0.777241511039489, 0.787842708356454, 0.712809889022309, 0.800119630482259];[259, 258, 280, 249, 250, 265, 251, 254, 251];[2652, 2701, 2500, 2529, 2573, 2554, 2634, 2552, 2504];[120, 119, 121, 120, 119, 120, 121, 117, 117];[43, 43, 43, 42, 41, 44, 41, 46, 45];[43, 43, 43, 42, 41, 44, 41, 46, 45];0;0;554.363800001738;"1";0;0;0.69190000067465;"1";0;0;11.620799999946;"1";0;0;0.95560000045225;"1";0;0;0;0;0;1.15209999785293;"1";0;0;0.777900000684895;"1";0;0;0;0;0;0;[35.2, 32, 33.6, 33.6, 28.8, 33.6, 33.6, 30.4, 30.4];7.52229999852716
HE_12_9_O;1;1310.68663620181;1907.406821876;-0.0291718561043914;0.987935356080783;67.035299998679;"1";0;0;0;0;0;0;0;0;0;9.27120000051218;"1";0;0;"Good/OthersDefect";[1674, 1686, 1685, 1652, 1677, 1612, 1680, 1646, 1664];[0.776909674974752, 0.831146141350509, 0.730594628951682, 0.762248284295869, 0.789592992874833, 0.778774991605672, 0.778372687215522, 0.782525223504585, 0.785235372053966];[237, 238, 239, 226, 261, 255, 233, 207, 226];[2684, 2625, 2646, 2579, 2555, 2592, 2571, 2642, 2445];[122, 122, 121, 121, 119, 120, 120, 117, 117];[43, 43, 42, 43, 44, 46, 42, 44, 43];[43, 43, 42, 43, 44, 46, 42, 44, 43];0;0;21.6761999981827;"1";0;0;0.87119999807328;"1";0;0;1.12460000309511;"1";0;0;0.684499998897081;"1";0;0;0;0;0;0.833399997645756;"1";0;0;0.903799998923205;"1";0;0;0;0;0;0;[33.6, 30.4, 28.8, 25.6, 32, 28.8, 27.2, 30.4, 32];5.23320000138483
HE_13_10_O;1;1293.92469088277;1910.2646527006;-0.00455907547189161;0.995573479128026;147.563300000911;"1";0;0;0;0;0;0;0;0;0;8.1516999998712;"1";0;0;"Good/OthersDefect";[1749, 1769, 1734, 1790, 1726, 1780, 1775, 1722, 1793];[0.724825292156741, 0.776298899310596, 0.71311320828831, 0.74589723777774, 0.805680230368626, 0.679656750283475, 0.758388583332542, 0.744639236270259, 0.711645557734601];[207, 208, 230, 230, 218, 218, 238, 229, 219];[2617, 2522, 2597, 2602, 2651, 2650, 2641, 2551, 2561];[122, 121, 121, 120, 120, 121, 120, 118, 119];[44, 44, 43, 42, 43, 43, 42, 43, 43];[44, 44, 43, 42, 43, 43, 42, 43, 43];0;0;33.2920999971975;"1";0;0;1.3613000010082;"1";0;0;1.14110000140499;"1";0;0;0.797199998487486;"1";0;0;0;0;0;0.760900002205744;"1";0;0;0.726499998563668;"1";0;0;0;0;0;0;[33.6, 30.4, 30.4, 30.4, 33.6, 32, 30.4, 30.4, 36.8];4.59050000063144
HE_13_9_O;1;1304.65661201017;1921.43427002186;-0.0301691606768315;0.989681804961677;1299.62039999737;"1";0;0;0;0;0;0;0;0;0;8.72220000019297;"1";0;0;"Good/OthersDefect";[1721, 1762, 1734, 1792, 1756, 1692, 1727, 1722, 1689];[0.753584008832026, 0.833270156215961, 0.749156932256375, 0.752720545633602, 0.717454220261537, 0.806321947809196, 0.762097322783955, 0.754786472276235, 0.757555796456513];[208, 210, 195, 183, 200, 156, 197, 173, 167];[2565, 2705, 2663, 2703, 2648, 2579, 2648, 2666, 2629];[122, 122, 121, 121, 120, 121, 121, 118, 117];[41, 43, 41, 42, 44, 41, 42, 42, 44];[41, 43, 41, 42, 44, 41, 42, 42, 44];0;0;30.8014000002004;"1";0;0;0.865800000610761;"1";0;0;1.79990000106045;"1";0;0;0.663899998471607;"1";0;0;0;0;0;1.13339999734308;"1";0;0;0.699000000167871;"1";0;0;0;0;0;0;[30.4, 30.4, 30.4, 28.8, 27.2, 32, 27.2, 28.8, 33.6];6.02749999961816
HE_14_10_O;1;1307.93069844008;1898.7590219706;-0.00237094357377503;0.99552470331038;62.4407000032079;"1";0;0;0;0;0;0;0;0;0;9.61069999902975;"1";0;0;"Wire Sweep";[1679, 1714, 1745, 1704, 1683, 1649, 1721, 1692, 1741];[0.727897434129968, 0.759982337631595, 0.700531767989278, 0.746638334839882, 0.775990404776158, 0.786753406110847, 0.746474560259048, 0.733706102118271, 0.702852986307876];[218, 214, 225, 242, 235, 217, 224, 239, 218];[2469, 2519, 2449, 2584, 2437, 2641, 2595, 2564, 2695];[123, 120, 121, 120, 120, 120, 120, 119, 118];[46, 45, 44, 43, 43, 47, 42, 41, 43];[46, 45, 44, 43, 43, 47, 42, 41, 43];0;0;44.7433000008459;"1";0;0;0.976899998931913;"1";0;0;0.662300000840332;"1";0;0;0.585199999477481;"1";0;0;0;0;0;0.690400000166846;"1";0;0;0.746500001696404;"1";0;0;0;0;0;0;[33.6, 32, 32, 36.8, 32, 30.4, 33.6, 28.8, 33.6];5.91810000332771
HE_14_9_O;1;1321.69886188631;1906.88066071172;0.0308670761764271;0.988362765624956;86.5531000017654;"1";0;0;0;0;0;0;0;0;0;13.956099999632;"1";0;0;"Good/OthersDefect";[1663, 1673, 1747, 1674, 1657, 1645, 1711, 1674, 1720];[0.821572936197065, 0.847508488563052, 0.800089215980739, 0.790849648096657, 0.826397673913995, 0.852562614062923, 0.755747928214354, 0.800104791811532, 0.774187080777951];[198, 224, 212, 230, 193, 203, 200, 202, 221];[2816, 2818, 2801, 2724, 2794, 2802, 2763, 2610, 2640];[121, 122, 120, 119, 119, 120, 119, 116, 117];[46, 42, 43, 42, 43, 42, 44, 42, 43];[46, 42, 43, 42, 43, 42, 44, 42, 43];0;0;24.1767000006803;"1";0;0;0.345699998433702;"1";0;0;0.364299998182105;"1";0;0;0.310999999783235;"1";0;0;0;0;0;5.7626000016171;"1";0;0;1.1186000010639;"1";0;0;0;0;0;0;[32, 32, 30.4, 28.8, 28.8, 30.4, 30.4, 33.6, 33.6];44.4007000005513
HE_16_9_O;1;1322.91978508474;1905.41422349837;-0.0122340851806167;0.99333449910192;121.694999997999;"1";0;0;0;0;0;0;0;0;0;4.70169999971404;"1";0;0;"Wire Sweep";[1670, 1630, 1742, 1700, 1660, 1706, 1662, 1595, 1679];[0.768186259473087, 0.795058518832773, 0.735275906086824, 0.798586826487356, 0.762267596133409, 0.700560523631705, 0.795511663481411, 0.810767668777325, 0.749626759207604];[242, 232, 229, 255, 248, 231, 234, 219, 230];[2900, 2850, 2870, 2772, 2793, 2676, 2665, 2635, 2574];[122, 121, 123, 121, 120, 121, 120, 119, 116];[44, 47, 43, 44, 44, 42, 44, 43, 42];[44, 47, 43, 44, 44, 42, 44, 43, 42];0;0;120.515200000227;"1";0;0;1.87309999819263;"1";0;0;1.38309999965713;"1";0;0;0.740700001188088;"1";0;0;0;0;0;0.926800003071548;"1";0;0;0.725000001693843;"1";0;0;0;0;0;0;[30.4, 27.2, 27.2, 25.6, 25.6, 28.8, 25.6, 30.4, 36.8];6.26740000006976
HE_9_9_O;1;1294.11835500694;1919.37998270953;0.0183456446253553;0.990640256316738;27.8189999989991;"1";0;0;0;0;0;0;0;0;0;3.02500000179862;"1";0;0;"Wire Sweep";[1737, 1695, 1690, 1672, 1734, 1752, 1758, 1761, 1664];[0.78297251268664, 0.774542750746959, 0.793590676375612, 0.776483320135155, 0.724259619438777, 0.772235849340352, 0.814348587710104, 0.766468532316833, 0.820059183429624];[200, 174, 192, 180, 210, 174, 180, 189, 212];[2688, 2717, 2784, 2666, 2702, 2641, 3045, 2749, 2697];[121, 120, 120, 120, 119, 120, 121, 118, 117];[42, 43, 43, 43, 43, 42, 97, 45, 43];[42, 43, 43, 43, 43, 42, 97, 45, 43];0;0;30.3993999987142;"1";0;0;0.354599997081095;"1";0;0;0.787799999670824;"1";0;0;0.420299998950213;"1";0;0;0;0;0;0.497799999720883;"1";0;0;0.992400000541238;"1";0;0;0;0;0;0;[32, 36.8, 32, 30.4, 28.8, 27.2, 28.8, 30.4, 32];65.7656000003044
HE_15_9_O;1;1310.21013134718;1915.81513358774;-0.000328855899118468;0.99499215768742;51.9554000020435;"1";0;0;0;0;0;0;0;0;0;5.98220000028959;"1";0;0;"Wire Sweep";[1737, 1765, 1700, 1734, 1737, 1742, 1681, 1713, 1729];[0.753117297070942, 0.832489673555298, 0.773458385768656, 0.797178807201352, 0.795005662589982, 0.717039186904137, 0.802241582868331, 0.829333826496119, 0.797426330602432];[202, 243, 210, 208, 219, 223, 193, 209, 211];[2670, 2581, 2544, 2740, 2664, 2764, 2668, 2557, 2610];[122, 120, 120, 120, 119, 119, 121, 117, 118];[43, 41, 44, 43, 44, 50, 44, 43, 46];[43, 41, 44, 43, 44, 50, 44, 43, 46];0;0;32.9585999970732;"1";0;0;0.841400000354042;"1";0;0;1.1424000003899;"1";0;0;0.708100000338163;"1";0;0;0;0;0;3.07759999850532;"1";0;0;0.75490000017453;"1";0;0;0;0;0;0;[35.2, 30.4, 30.4, 44.8, 41.6, 43.2, 30.4, 30.4, 35.2];5.40209999962826
HE_16_10_O;1;1311.57307697836;1897.52913984763;-0.0392785132278944;0.983569331953248;51.1996000022918;"1";0;0;0;0;0;0;0;0;0;18.7440999980026;"1";0;0;"Good/OthersDefect";[1689, 1726, 1720, 1693, 1668, 1632, 1657, 1669, 1681];[0.771851474812537, 0.771408370975079, 0.74730354322566, 0.75603199373731, 0.759112605105259, 0.785021662331206, 0.745374827134603, 0.803649633319647, 0.764003078605556];[223, 242, 243, 219, 236, 257, 237, 233, 239];[2674, 2697, 2743, 2644, 2617, 2617, 2619, 2519, 2642];[121, 121, 121, 119, 119, 120, 121, 117, 116];[43, 44, 45, 44, 43, 44, 41, 43, 46];[43, 44, 45, 44, 43, 44, 41, 43, 46];0;0;32.4194999993779;"1";0;0;0.724300000001676;"1";0;0;0.938400000450201;"1";0;0;1.55059999815421;"1";0;0;0;0;0;1.01379999978235;"1";0;0;1.27529999735998;"1";0;0;0;0;0;0;[32, 32, 30.4, 32, 32, 30.4, 27.2, 30.4, 33.6];6.00249999843072
HE_15_10_O;1;1297.43557397109;1905.38217362776;-0.0199432699581818;0.996187165219752;33.2782000004954;"1";0;0;0;0;0;0;0;0;0;5.29650000316906;"1";0;0;"Wire Sweep";[1717, 1797, 1779, 1789, 1753, 1730, 1732, 1654, 1651];[0.718769880247604, 0.764067437435873, 0.756168885323531, 0.788877850496109, 0.752916672618423, 0.789182179463, 0.768994618437577, 0.772877728361778, 0.73448259548731];[259, 225, 221, 225, 222, 232, 256, 251, 220];[2505, 2791, 2641, 2478, 2584, 2478, 2642, 2477, 2589];[121, 120, 120, 120, 119, 120, 121, 119, 118];[42, 47, 44, 42, 44, 43, 41, 43, 43];[42, 47, 44, 42, 44, 43, 41, 43, 43];0;0;25.7911999979115;"1";0;0;0.619000002188841;"1";0;0;0.7670999984839;"1";0;0;1.15290000030654;"1";0;0;0;0;0;0.708599996869452;"1";0;0;1.09590000283788;"1";0;0;0;0;0;0;[33.6, 33.6, 30.4, 30.4, 33.6, 33.6, 33.6, 32, 40];4.32059999729972
HE_17_9_O;1;1317.07313574776;1907.77019497964;0.0971677868889201;0.991000190467062;27.1981000005326;"1";0;0;0;0;0;0;0;0;0;9.31089999721735;"1";0;0;"Good/OthersDefect";[1723, 1719, 1786, 1725, 1778, 1687, 1711, 1691, 1682];[0.769792329150071, 0.813938910238227, 0.738941467559687, 0.781566339267269, 0.727214060984449, 0.831576996950434, 0.768516307093455, 0.791420669979562, 0.799050085426872];[205, 207, 186, 195, 189, 195, 191, 189, 149];[2721, 2731, 2623, 2625, 2666, 2543, 2698, 2583, 2560];[122, 122, 121, 121, 119, 120, 121, 118, 117];[42, 43, 42, 42, 44, 44, 42, 43, 46];[42, 43, 42, 42, 44, 44, 42, 43, 46];0;0;136.471499998152;"1";0;0;0.279700001556193;"1";0;0;0.304199998936383;"1";0;0;0.371300000551855;"1";0;0;0;0;0;4.49379999918165;"1";0;0;1.01649999851361;"1";0;0;0;0;0;0;[28.8, 27.2, 28.8, 30.4, 30.4, 27.2, 27.2, 27.2, 33.6];19.745999998122
HE_18_10_O;1;1318.58916823647;1888.50508503741;-0.0760647354387673;0.990590565135221;1071.30540000071;"1";0;0;0;0;0;0;0;0;0;17.5269999999728;"1";0;0;"Good/OthersDefect";[1725, 1629, 1679, 1656, 1700, 1747, 1659, 1640, 1632];[0.808063578125566, 0.788389115981477, 0.721830527015371, 0.760290847900673, 0.785637953009464, 0.744933829202753, 0.843832742088, 0.8340125085653, 0.789926908740948];[236, 231, 242, 219, 227, 219, 223, 230, 218];[2784, 2730, 2688, 2693, 2676, 2727, 2759, 2711, 2583];[121, 121, 121, 120, 119, 120, 119, 117, 117];[42, 43, 44, 45, 46, 44, 45, 45, 42];[42, 43, 44, 45, 46, 44, 45, 45, 42];0;0;74.7695999998541;"1";0;0;0.957799999014242;"1";0;0;2.16230000296491;"1";0;0;0.749800001358381;"1";0;0;0;0;0;1.85240000064368;"1";0;0;0.995200000033947;"1";0;0;0;0;0;0;[28.8, 32, 30.4, 33.6, 33.6, 32, 32, 35.2, 33.6];7.19909999679658
HE_17_10_O;1;1303.09421669515;1895.57016513649;-0.0336711726521925;0.992785215396765;67.1861999981047;"1";0;0;0;0;0;0;0;0;0;7.9838000019663;"1";0;0;"Good/OthersDefect";[1729, 1748, 1705, 1708, 1746, 1677, 1714, 1743, 1669];[0.768858567686803, 0.770794795952839, 0.741919446099363, 0.811451204971966, 0.84110127631536, 0.804837814818126, 0.796990332415694, 0.777101931918338, 0.801221264804913];[231, 236, 225, 211, 201, 212, 230, 221, 223];[2454, 2489, 2475, 2432, 2564, 2659, 2567, 2588, 2496];[121, 120, 120, 120, 119, 120, 120, 118, 117];[44, 43, 43, 45, 44, 44, 43, 43, 44];[44, 43, 43, 45, 44, 44, 43, 43, 44];0;0;30.0468999994337;"1";0;0;0.709399999323068;"1";0;0;0.785599997470854;"1";0;0;0.669000000925735;"1";0;0;0;0;0;0.750200000766199;"1";0;0;0.943700000789249;"1";0;0;0;0;0;0;[28.8, 33.6, 30.4, 33.6, 33.6, 33.6, 30.4, 33.6, 43.2];6.16699999955017
