;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Inspection Time
HE_4_8_L1;"1";1;6843230;6843230;17.5186688;17.5186688;0.277339776459728;3.05174113884818;-2.27975467163898;15.8903986822441;"1";0;553.566911233522;2316.67267024991;0.443345996719713;1.84355904724725;0.102779802071716;3.70667627239986;-0.885707057973635;25.4018544760604;28.2987999999023;"1";0;0;0;0;0;0;[0.66909383651864, 0.613247159804367, 0.668026340941233, 0.608589867884291, 0.666424740185084, 0.677796431732759, 0.610902473964796];[21.6, 21.6, 20, 21.6, 21.6, 22.4, 21.6];5.0109000003431;"1";16;5376;[371, 347, 349, 342, 336, 360, 307, 359, 335, 334, 312, 287, 319, 325, 323, 370];13762.56;[949.76, 888.32, 893.44, 875.52, 860.16, 921.6, 785.92, 919.04, 857.6, 855.04, 798.72, 734.72, 816.64, 832, 826.88, 947.2];[-5.97857349441449, -2.82657945753205, 6.45887558436806, -18.4786987499263, -1.47726894974972, -7.38498370918493, 14.7205035448756, -4.56081573043329, 2.3475723995243, -19.6800126027731, -25.9591452069603, -48.0920736073786, 1.28014122441389, -13.8485987762667, 18.5548577285401, -3.8891054252383];1.53360000331304;"1";9;11087;[1274, 1249, 1263, 1208, 1246, 1216, 1193, 1223, 1215];0.02838272;[0.00326144, 0.00319744, 0.00323328, 0.00309248, 0.00318976, 0.00311296, 0.00305408, 0.00313088, 0.0031104];[78.5268387722178, -86.4844917258941, -84.0490703665386, -85.1310826129816, 89.2494890789723, 87.2115968697111, -86.149445093966, -88.01200693534, -87.9036984811188];11.3104000010935
HE_5_8_L1;"1";1;6837709;6837709;17.50453504;17.50453504;0.209765154806832;3.07555930935347;-2.25620053079182;12.0186580593398;"1";0;540.474919816857;2331.89151962999;0.366608417660339;1.8415049704518;0.101995169094546;3.73102643140798;-0.864759871706971;21.0051150659068;26.3606000007712;"1";0;0;0;0;0;0;[0.637795438904758, 0.694976480704855, 0.666713085419869, 0.810196936286044, 0.694774225280435, 0.626184820582454, 0.605054249231253, 0.654618148530199, 0.639052103577428];[22.4, 22.4, 22.4, 23.2, 22.4, 20.8, 20.8, 22.4, 20.8];7.34010000087437;"1";16;4903;[322, 289, 270, 326, 340, 289, 299, 296, 295, 300, 315, 299, 298, 289, 299, 377];12551.68;[824.32, 739.84, 691.2, 834.56, 870.4, 739.84, 765.44, 757.76, 755.2, 768, 806.4, 765.44, 762.88, 739.84, 765.44, 965.12];[-8.94741594920736, 0, 78.4650485500079, -1.03431016499529, -5.94072235063848, 0, -17.554100321864, -24.8864502835693, -31.6432937532677, 20.614815036775, 6.36404576045164, 32.240823404817, -16.7774128526789, 0, 19.485387627852, -0.72679756234121];4.91320000219275;"1";9;11542;[1317, 1296, 1301, 1254, 1274, 1285, 1283, 1282, 1250];0.02954752;[0.00337152, 0.00331776, 0.00333056, 0.00321024, 0.00326144, 0.0032896, 0.00328448, 0.00328192, 0.0032];[-80.3016915660806, -87.586962611287, -84.5193406098523, -85.744143736076, -84.8757402134051, -88.4016060853102, -84.2664141315552, -84.2403610743272, -86.7790143133685];2.20710000212421
HE_2_8_L1;"1";1;6832104;6832104;17.49018624;17.49018624;0.196590336891872;3.05428938927159;-2.2825882940892;11.2637965969593;"1";0;554.296735798876;2318.42899642173;0.22247532027883;1.84667960011227;0.103884757753575;3.70948639427477;-0.886874777278202;12.7468968977982;19.0963999993983;"1";0;0;0;0;0;0;[0.789842887575614, 0.658360370048759, 0.63495019634094, 0.678176712347689, 0.646164158549278, 0.685674247497032, 0.717016467778895, 0.674758501651388, 0.713486004553755];[22.4, 21.6, 20.8, 20.8, 20.8, 21.6, 22.4, 21.6, 21.6];3.00029999925755;"1";16;5171;[373, 307, 350, 319, 336, 338, 324, 320, 314, 316, 326, 287, 300, 297, 307, 357];13237.76;[954.88, 785.92, 896, 816.64, 860.16, 865.28, 829.44, 819.2, 803.84, 808.96, 834.56, 734.72, 768, 760.32, 785.92, 913.92];[-4.77335883577414, -22.7741353504468, 4.30532631450606, -16.8041839382958, 11.5922138262852, -6.42606717432635, 3.7821935919196, 3.65663373104838, -9.47366245813624, -22.334704304602, 6.79709369429835, -56.4759441245299, -3.11352237749026, -33.2078956067774, 11.3881183939233, -5.65238567485401];2.26839999959338;"1";9;11122;[1281, 1314, 1226, 1207, 1243, 1195, 1232, 1251, 1173];0.02847232;[0.00327936, 0.00336384, 0.00313856, 0.00308992, 0.00318208, 0.0030592, 0.00315392, 0.00320256, 0.00300288];[-81.7310055748405, 86.7967433805488, 83.1135347663668, -88.3935530753189, -89.0117431473269, -83.907947894188, 89.1670621021497, -84.5178716885689, 88.8319772398758];4.89269999889075
HE_8_7_L1;"1";1;6834957;6834957;17.49748992;17.49748992;0.229546961351384;3.06841709781056;-2.29592958223439;13.1520720854869;"1";0;568.345571492614;2326.50857529353;0.240467600941673;1.84705561819888;0.10326779476703;3.72241372046965;-0.909352914388182;13.7777786435939;35.4414000030374;"1";0;0;0;0;0;0;[0.830716852304473, 0.649094093074574, 0.682018382236255, 0.659359877837148, 0.734227784543513, 0.63105031271988, 0.628406181736456];[23.2, 21.6, 20.8, 20.8, 20, 21.6, 20];5.44069999887142;"1";16;4791;[354, 272, 300, 291, 335, 273, 323, 255, 325, 248, 332, 276, 310, 247, 311, 339];12264.96;[906.24, 696.32, 768, 744.96, 857.6, 698.88, 826.88, 652.8, 832, 634.88, 849.92, 706.56, 793.6, 632.32, 796.16, 867.84];[-2.96669559661771, -90, 24.3798721464341, 10.1573435371627, -7.54242130363141, 83.6740809782289, -9.07970256853623, 74.5181217339633, -14.4668831256608, -78.303236899815, 19.0860379140979, -76.1204226629417, -0.0585183293321319, -78.4301592193663, -6.33886635263147, 2.63826878997246];1.7504999996163;"1";9;11141;[1285, 1262, 1253, 1218, 1210, 1201, 1195, 1243, 1274];0.02852096;[0.0032896, 0.00323072, 0.00320768, 0.00311808, 0.0030976, 0.00307456, 0.0030592, 0.00318208, 0.00326144];[-85.0675201754805, 86.5085787000707, -83.2208415656653, -71.9358716188032, 87.1603656233073, -64.0677478932027, 81.7960010739128, -88.3296368935313, -89.6962535968294];2.66710000141757
HE_6_7_L1;"1";1;6834975;6834975;17.497536;17.497536;0.249774734668845;3.07875331429888;-2.30085517199405;14.3110381255248;"1";0;570.819666268649;2332.73350020661;0.22516348850878;1.84493736272625;0.102742606632426;3.73237360033057;-0.913311466029839;12.9009175919955;23.8059000002977;"1";0;0;0;0;0;0;[0.646693628088937, 0.728972403080739, 0.709252506994995, 0.769856232053689, 0.770645920014721, 0.665763400734461, 0.600190167586998, 0.689739925196309];[22.4, 22.4, 23.2, 23.2, 21.6, 21.6, 20.8, 20.8];4.10539999938919;"1";16;4745;[352, 258, 287, 286, 325, 255, 307, 272, 317, 276, 310, 269, 307, 255, 308, 361];12147.2;[901.12, 660.48, 734.72, 732.16, 832, 652.8, 785.92, 696.32, 811.52, 706.56, 793.6, 688.64, 785.92, 652.8, 788.48, 924.16];[7.58872168684698, -76.8231946714776, 52.2910755232256, -42.3494727163551, -8.56039894519846, -90, -25.8619380215309, -90, -16.3484013803272, -71.8266704147349, 7.55856660659467, -85.6368178385374, -22.4095852031319, -90, -5.90468327926866, 2.99451217274675];9.27489999958198;"1";9;11015;[1318, 1258, 1222, 1199, 1248, 1189, 1171, 1216, 1194];0.0281984;[0.00337408, 0.00322048, 0.00312832, 0.00306944, 0.00319488, 0.00304384, 0.00299776, 0.00311296, 0.00305664];[-85.7725238749294, 87.4546653503623, -80.9748385024914, 78.6043520418225, 88.0099788107318, 83.8822309655144, -84.4545411553882, -86.6466128227618, 87.1088795882803];4.21029999779421
HE_1_7_L1;"1";1;6832558;6832558;17.49134848;17.49134848;0.225359149932971;3.08753565057187;-2.2803365355113;12.9121281658152;"1";0;555.073843712605;2337.86186032392;0.217935849631433;1.84504159389156;0.102340026782034;3.74057897651828;-0.888118149940169;12.4868043884789;27.5376999998116;"1";0;0;0;0;0;0;[0.629192593328309, 0.815116968499699, 0.677319052584024, 0.733632459374154, 0.741933323417728, 0.683598120990983, 0.659674406250316, 0.670491248085762, 0.69784429402772];[21.6, 22.4, 22.4, 21.6, 22.4, 21.6, 20, 20.8, 20];5.52550000065821;"1";16;4675;[323, 267, 261, 299, 331, 255, 312, 261, 283, 274, 330, 272, 311, 237, 304, 355];11968;[826.88, 683.52, 668.16, 765.44, 847.36, 652.8, 798.72, 668.16, 724.48, 701.44, 844.8, 696.32, 796.16, 606.72, 778.24, 908.8];[-15.3920234943853, -87.8568833819954, 86.1146494393005, 23.1475223635388, -4.08609924713475, -90, 5.10992775314935, 86.0562277534585, 78.5060358061379, 65.9947458016659, 4.81121505898814, -90, -13.3645255694684, 88.3602610531539, -8.0582711044636, 1.44508375446386];2.20429999899352;"1";9;11251;[1318, 1256, 1257, 1243, 1275, 1226, 1228, 1228, 1220];0.02880256;[0.00337408, 0.00321536, 0.00321792, 0.00318208, 0.003264, 0.00313856, 0.00314368, 0.00314368, 0.0031232];[-84.2887504427289, 87.725315190616, 89.6485572269569, 88.7947326577146, 83.6689201441423, -88.9715867724282, 85.1703601794675, -86.4807371219375, -89.0946413714217];4.16259999838076
HE_2_10_L1;"1";1;6824037;6824037;17.46953472;17.46953472;0.232082736147782;3.05687457485943;-2.27131058849769;13.2973612791162;"1";0;544.738069349605;2316.67627354598;0.199140446181184;1.84753074382442;0.101968434750024;3.70668203767357;-0.871580910959368;11.409907096534;35.554800000682;"1";0;0;0;0;0;0;[0.700208850451592, 0.789717131033082, 0.737071934097024, 0.744806304388248, 0.717786382272987, 0.729725371695485, 0.762497517512783, 0.663480880770503, 0.607878323211614];[21.6, 20.8, 20.8, 20, 20, 20, 20, 20, 18.4];11.3301000019419;"1";16;4838;[342, 279, 320, 297, 312, 289, 308, 255, 323, 284, 335, 263, 319, 260, 322, 330];12385.28;[875.52, 714.24, 819.2, 760.32, 798.72, 739.84, 788.48, 652.8, 826.88, 727.04, 857.6, 673.28, 816.64, 665.6, 824.32, 844.8];[-5.67879555931196, -63.8481638989296, 13.7577652684948, -22.3031103869565, -12.8426177316423, 46.683230331715, -15.1628576664896, -90, -15.7511176145229, -62.8635558483126, -2.46871018587834, 86.3978526917567, 2.66045486708447, 79.5489897108583, -4.6571595645911, 8.12927780065277];6.82439999945927;"1";9;10810;[1338, 1265, 1205, 1163, 1242, 1151, 1166, 1130, 1150];0.0276736;[0.00342528, 0.0032384, 0.0030848, 0.00297728, 0.00317952, 0.00294656, 0.00298496, 0.0028928, 0.002944];[-74.7455964357382, -82.2472748235007, -82.5942503809119, 79.7206672087708, -85.3519457030678, 89.5463802460261, 88.1947635304329, 89.5393877428359, 62.4454002460566];7.58940000014263
HE_3_8_L1;"1";1;6819041;6819041;17.45674496;17.45674496;0.176370070729184;3.0691503340719;-2.25720402033072;10.1052606852061;"1";0;538.457049429015;2327.08348764457;0.188968517161898;1.84473944951981;0.103395870095405;3.72333358023131;-0.861531279086424;10.8270984942222;24.5316000000457;"1";0;0;0;0;0;0;[0.652407646642916, 0.662685392048869, 0.752868837712236, 0.694327230325373, 0.677692470285503, 0.671567380193462, 0.678200138056838, 0.643573411635936, 0.717440633133569];[23.2, 22.4, 23.2, 22.4, 23.2, 20.8, 21.6, 22.4, 22.4];7.30530000146246;"1";16;5292;[356, 352, 320, 347, 317, 346, 313, 340, 318, 334, 334, 319, 298, 306, 305, 387];13547.52;[911.36, 901.12, 819.2, 888.32, 811.52, 885.76, 801.28, 870.4, 814.08, 855.04, 855.04, 816.64, 762.88, 783.36, 780.8, 990.72];[-4.68470135238507, 8.75343008815738, 4.61693673277214, 2.80743011975844, -23.6138674346559, -2.48417800030464, -20.0859499756645, 0, 16.3993845443984, -13.0204636584237, 1.89371626174712, 5.32256966483468, 28.5725609733069, 18.6843527635021, -21.8415729623377, 2.20113685124807];4.43879999875207;"1";9;11484;[1365, 1281, 1282, 1241, 1276, 1208, 1281, 1249, 1301];0.02939904;[0.0034944, 0.00327936, 0.00328192, 0.00317696, 0.00326656, 0.00309248, 0.00327936, 0.00319744, 0.00333056];[83.7445125828436, 84.1220568790726, 88.264948339265, 82.8069938367295, -81.1009498607834, -80.3704826513527, 81.5894427122241, -83.1476035560304, 70.0179551502234];1.66750000062166
HE_4_7_L1;"1";1;6831220;6831220;17.4879232;17.4879232;0.24301641109419;3.07354359613656;-2.30075034374533;13.9238147081133;"1";0;566.405784237232;2328.07569965399;0.233179008440186;1.84598072896056;0.103419699831549;3.72492111944639;-0.906249254779571;13.360173054668;27.6018000004115;"1";0;0;0;0;0;0;[0.730720699002397, 0.655374009918422, 0.725944773012179, 0.732609132351152, 0.776984379525262, 0.705999034616566];[22.4, 22.4, 20, 20.8, 20.8, 20];4.76499999786029;"1";16;4665;[337, 255, 272, 276, 326, 255, 323, 252, 319, 258, 334, 267, 319, 230, 304, 338];11942.4;[862.72, 652.8, 696.32, 706.56, 834.56, 652.8, 826.88, 645.12, 816.64, 660.48, 855.04, 683.52, 816.64, 588.8, 778.24, 865.28];[-14.4886897098934, -90, -76.4950222498052, -85.5266798587359, 12.1034500455611, -90, -14.8869423539919, -89.1905302186658, -10.4894342316784, -87.3800357485462, 10.5717203553493, 75.7047460109974, -7.5024026752682, 87.8996979302557, -22.784233015343, -3.15772183259648];7.92319999891333;"1";9;11033;[1295, 1293, 1243, 1195, 1218, 1210, 1157, 1213, 1209];0.02824448;[0.0033152, 0.00331008, 0.00318208, 0.0030592, 0.00311808, 0.0030976, 0.00296192, 0.00310528, 0.00309504];[-84.7179825690012, 87.3540245342695, -78.6064367595744, -87.1393082585028, -88.4856663472834, 87.4364448732241, -87.6057303077162, -86.1337708033248, -83.9720550087787];10.1266000019677
HE_1_8_L1;"1";1;6829494;6829494;17.48350464;17.48350464;0.185311978498953;3.07143983551344;-2.25918704794235;10.6175942612091;"1";0;540.151944931118;2328.9716664937;0.196001591910757;1.84564245946781;0.103930147071735;3.72635466638992;-0.864243111889789;11.2300639943319;27.1588999967207;"1";0;0;0;0;0;0;[0.692176336583041, 0.676997294425913, 0.687683612920757, 0.66202768569737, 0.691307636828959, 0.728945921567368, 0.691488207443976, 0.711394227490685, 0.701026170217257];[23.2, 22.4, 22.4, 22.4, 22.4, 23.2, 23.2, 22.4, 22.4];3.23149999894667;"1";16;4897;[328, 314, 287, 351, 306, 313, 273, 306, 282, 323, 298, 288, 313, 272, 301, 342];12536.32;[839.68, 803.84, 734.72, 898.56, 783.36, 801.28, 698.88, 783.36, 721.92, 826.88, 762.88, 737.28, 801.28, 696.32, 770.56, 875.52];[-14.0055675636393, 10.2901861129273, -59.5750991468985, -1.88654957169185, -21.9790953709853, 5.0675792210804, -88.9426724214002, -8.76581265675821, -86.5075531626256, 0, -13.9181259551411, -48.6384937051621, -1.45124588006667, -90, -33.8641247887088, 1.44849880806568];2.77350000033039;"1";9;11421;[1311, 1299, 1267, 1253, 1237, 1253, 1307, 1239, 1255];0.02923776;[0.00335616, 0.00332544, 0.00324352, 0.00320768, 0.00316672, 0.00320768, 0.00334592, 0.00317184, 0.0032128];[-89.6360836269279, 88.7831358594944, 88.6250066213223, 85.1414877879659, 89.9124963034693, 85.4980948943883, -87.7734057874671, -86.9271000017654, -84.903383483873];3.399500001251
HE_4_10_L1;"1";1;6840111;6840111;17.51068416;17.51068416;0.212707844241432;3.05353861561603;-2.28251694324844;12.1872617443602;"1";0;557.170622155358;2317.62777403384;0.39424138056239;1.84313403991296;0.103098092943772;3.70820443845414;-0.891472995448574;22.5883672156359;24.4290000009642;"1";0;0;0;0;0;0;[0.682189656087197, 0.609114042312242, 0.722404747991252, 0.6881917513506, 0.705798213536429, 0.628277455978931, 0.76585559622787, 0.664592102985756];[23.2, 21.6, 21.6, 21.6, 22.4, 21.6, 22.4, 21.6];3.73780000154511;"1";16;5223;[363, 304, 327, 325, 353, 312, 333, 321, 320, 320, 329, 297, 310, 316, 325, 368];13370.88;[929.28, 778.24, 837.12, 832, 903.68, 798.72, 852.48, 821.76, 819.2, 819.2, 842.24, 760.32, 793.6, 808.96, 832, 942.08];[-5.44440469700643, 16.0055700599581, 14.9951805107564, -5.14995597394145, 0.536949860838851, 6.40503126557679, 1.53308443661737, 15.8625199322022, 5.47607783368645, -7.16349392357952, 9.57695201623018, 8.04064554235124, 9.11983236490007, -10.0863284381069, 23.0326860126712, -8.6030389116122];6.71429999783868;"1";9;10977;[1337, 1234, 1217, 1202, 1177, 1187, 1185, 1203, 1235];0.02810112;[0.00342272, 0.00315904, 0.00311552, 0.00307712, 0.00301312, 0.00303872, 0.0030336, 0.00307968, 0.0031616];[-82.5392572112246, 89.0531497208192, -87.5421169323202, -84.092543508674, -87.7081176311388, -81.1470981887408, -85.520345139545, -83.7077890998949, -85.1578125974038];4.16169999880367
HE_1_10_L1;"1";1;6813656;6813656;17.44295936;17.44295936;0.18978180549782;3.07530142173306;-2.24903480563151;10.8736964833978;"1";0;535.836676675794;2330.08329406989;0.194073285640628;1.84747579083685;0.101765913869256;3.72813327051182;-0.85733868268127;11.1195801834449;13.030300000537;"1";0;0;0;0;0;0;[0.827828274358062, 0.785318972677824, 0.778928409137662, 0.818113726995174, 0.816518980679899, 0.782569187952395, 0.761506647502977, 0.821699495926855, 0.752111412765401];[22.4, 21.6, 20.8, 24, 23.2, 22.4, 20.8, 21.6, 20.8];10.5199000026914;"1";16;4665;[343, 256, 289, 298, 318, 255, 288, 266, 300, 272, 289, 272, 292, 272, 294, 361];11942.4;[878.08, 655.36, 739.84, 762.88, 814.08, 652.8, 737.28, 680.96, 768, 696.32, 739.84, 696.32, 747.52, 696.32, 752.64, 924.16];[1.26568276343251, -87.6292993204871, 44.7628110821236, 25.5430020196874, -2.48223529404831, -90, -52.871718938844, 84.0859946461007, 21.9985689021021, -90, 44.1748367987875, 80.7705740290503, -43.1144324881631, -90, 44.2040583280016, 3.34088482627201];3.88880000173231;"1";9;11008;[1301, 1241, 1147, 1234, 1231, 1224, 1216, 1232, 1182];0.02818048;[0.00333056, 0.00317696, 0.00293632, 0.00315904, 0.00315136, 0.00313344, 0.00311296, 0.00315392, 0.00302592];[85.6033980185994, 83.4173859303167, 83.8858954950437, 76.9514633649463, 84.0237413122456, 77.0197712560081, 83.7094242742328, 81.0619167884404, 75.1315670905689];8.78860000011628
HE_2_7_L1;"1";1;6833742;6833742;17.49437952;17.49437952;0.237853457291552;3.06989530269068;-2.3035032428207;13.6279992454011;"1";0;567.585537444449;2325.09416859361;0.225451949323591;1.84626756480409;0.10345372120819;3.72015066974978;-0.908136859911119;12.9174451792391;16.5837999993528;"1";0;0;0;0;0;0;[0.656003715151094, 0.687580525609938, 0.714978923247761, 0.665359906177554, 0.662551335736914, 0.712933046005597, 0.739342236438623, 0.707105487663958, 0.655439340912322];[21.6, 20.8, 20.8, 22.4, 20.8, 22.4, 21.6, 21.6, 20.8];4.68460000047344;"1";16;4646;[347, 255, 287, 280, 328, 255, 319, 238, 305, 246, 357, 243, 313, 232, 309, 332];11893.76;[888.32, 652.8, 734.72, 716.8, 839.68, 652.8, 816.64, 609.28, 780.8, 629.76, 913.92, 622.08, 801.28, 593.92, 791.04, 849.92];[-6.04422339926463, -90, 49.9076240832674, 82.0997536951723, 3.35840001643581, -90, -15.9679494361734, -90, -1.64597110076231, -85.681735901716, 4.31634933800385, 82.9525871185385, -13.9097911698185, 83.4821709101258, -21.4434331082416, -5.85162797695567];2.55420000030426;"1";9;11193;[1283, 1259, 1241, 1243, 1227, 1242, 1217, 1278, 1203];0.02865408;[0.00328448, 0.00322304, 0.00317696, 0.00318208, 0.00314112, 0.00317952, 0.00311552, 0.00327168, 0.00307968];[-81.6961660327685, -85.2108164664101, 73.2679806045425, -87.7770913253762, -89.921918655222, 80.4303045586108, 86.1684179194832, 80.659208060313, -89.9133142677388];4.17709999965155
HE_3_9_L1;"1";1;6825895;6825895;17.4742912;17.4742912;0.249608655816364;3.09220977468889;-2.27973806617301;14.3015225082112;"1";0;549.895264325791;2338.69174553721;0.235627098086687;1.84871415777242;0.104576779071771;3.74190679285954;-0.879832422921265;13.5004382592822;14.9385999975493;"1";0;0;0;0;0;0;[0.697935683219014, 0.706527974465024, 0.733081772396954, 0.66083399124246, 0.689165495086255, 0.701885391417001, 0.660790825010028, 0.712615456423276, 0.683061706698196];[20, 21.6, 22.4, 21.6, 20.8, 21.6, 20.8, 20.8, 21.6];3.91030000173487;"1";16;5138;[366, 306, 298, 328, 340, 295, 318, 306, 321, 313, 340, 284, 333, 289, 320, 381];13153.28;[936.96, 783.36, 762.88, 839.68, 870.4, 755.2, 814.08, 783.36, 821.76, 801.28, 870.4, 727.04, 852.48, 739.84, 819.2, 975.36];[-0.477199161016011, 0, 33.0078259403054, 20.3164724327342, -4.60180309594813, -16.3278115691912, 17.6765573649044, 0, -12.3108481201856, 1.62692379840491, -1.47661564922299, 49.4497415531579, 1.05203147610168, 0, 1.58351479485516, 2.97052034533126];5.55919999897014;"1";9;10980;[1264, 1262, 1210, 1195, 1228, 1191, 1198, 1231, 1201];0.0281088;[0.00323584, 0.00323072, 0.0030976, 0.0030592, 0.00314368, 0.00304896, 0.00306688, 0.00315136, 0.00307456];[-89.9666358151526, 87.1344837737294, 84.9052976122596, 79.1878093536236, -86.1049264091829, 85.1360980403954, 82.6468707165893, 87.3949582049899, 75.6359779878135];7.19050000043353
HE_6_10_L1;"1";1;6817847;6817847;17.45368832;17.45368832;0.215790254205383;3.05259750088261;-2.27956173894779;12.3638708260236;"1";0;552.52620383466;2316.15530770487;0.212876531305869;1.84533912215603;0.103051303680035;3.70584849232779;-0.884041926135456;12.1969268012108;27.2973000028287;"1";0;0;0;0;0;0;[0.633957822470646, 0.700348379093061, 0.660676604533969, 0.624907279254122, 0.612981112951646];[20, 21.6, 19.2, 21.6, 22.4];3.57520000034128;"1";16;5179;[365, 319, 299, 314, 375, 300, 345, 299, 334, 320, 347, 291, 317, 270, 316, 368];13258.24;[934.4, 816.64, 765.44, 803.84, 960, 768, 883.2, 765.44, 855.04, 819.2, 888.32, 744.96, 811.52, 691.2, 808.96, 942.08];[-7.83948496000308, 0.646108501492159, -15.969095683012, -7.56289502969594, -3.7808456830375, 20.614815036775, -3.54647151593983, -23.2834074179255, -12.5459532603099, -5.84785509946194, -7.10418048151342, -45.0453234100366, -21.9563852098046, 86.3950348772847, -17.1887090242447, -3.57962169085202];3.9098000015656;"1";9;11235;[1303, 1295, 1255, 1265, 1208, 1191, 1172, 1238, 1308];0.0287616;[0.00333568, 0.0033152, 0.0032128, 0.0032384, 0.00309248, 0.00304896, 0.00300032, 0.00316928, 0.00334848];[89.3096571353974, 85.5064168317374, 83.8135148445514, 77.4722520097319, -88.1064749529083, -87.4939571130304, 87.1336266220384, 88.250401002853, 83.7709779179324];2.93099999908009
HE_2_9_L1;"1";1;6826075;6826075;17.474752;17.474752;0.248506477018706;3.07912347192201;-2.29375346271466;14.2383723148366;"1";0;558.275479239602;2330.87320913886;0.219396789160159;1.84726144920439;0.102012433909694;3.72939713462218;-0.893240766783364;12.5705100575987;33.4643999995023;"1";0;0;0;0;0;0;[0.735720976844845, 0.74836384921787, 0.698829456163107, 0.718199247601287, 0.685528844200669, 0.727955864945374, 0.706111600783911, 0.717172424750203, 0.707242837190892];[21.6, 20.8, 20, 20, 20, 20, 20, 20, 19.2];1.72390000079758;"1";16;5071;[369, 309, 341, 311, 315, 319, 305, 301, 327, 289, 340, 275, 324, 274, 321, 351];12981.76;[944.64, 791.04, 872.96, 796.16, 806.4, 816.64, 780.8, 770.56, 837.12, 739.84, 870.4, 704, 829.44, 701.44, 821.76, 898.56];[3.41306824895591, 15.6165006882045, 15.1156882034067, 10.3528706216892, 10.082788712055, 0, 4.01387731839074, -17.9121002574118, -3.63269977455716, -49.7318290146566, 20.9033766682469, 68.7126413498586, -3.0982297737531, -80.2738023958989, 15.770329803443, 3.81314232731885];1.9867000009981;"1";9;10794;[1310, 1245, 1237, 1174, 1180, 1216, 1185, 1121, 1126];0.02763264;[0.0033536, 0.0031872, 0.00316672, 0.00300544, 0.0030208, 0.00311296, 0.0030336, 0.00286976, 0.00288256];[88.3023535445193, 72.7260994011059, 86.8608665203925, 76.7563451159506, -80.2035065580411, 82.2644222196521, 84.9320470880969, 89.7982108201701, 81.1048153936366];4.11209999947459
HE_5_9_L1;"1";1;6819658;6819658;17.45832448;17.45832448;0.249267109127091;3.08526775131539;-2.27863605336221;14.2819533244093;"1";0;548.488125301347;2337.22911587275;0.253047269713947;1.84177492798862;0.101774473787112;3.73956658539639;-0.877581000482155;14.4985405719178;28.9286999977776;"1";0;0;0;0;0;0;[0.682028008093782, 0.700292803030431, 0.63726971128316, 0.663907796825697, 0.665538428238364, 0.707676943575138, 0.722443863147759, 0.728135316822299, 0.763130498334982];[20.8, 20.8, 20.8, 21.6, 22.4, 20.8, 20.8, 20.8, 19.2];9.91839999915101;"1";16;5016;[354, 306, 294, 323, 311, 306, 294, 286, 324, 308, 322, 306, 301, 289, 293, 399];12840.96;[906.24, 783.36, 752.64, 826.88, 796.16, 783.36, 752.64, 732.16, 829.44, 788.48, 824.32, 783.36, 770.56, 739.84, 750.08, 1021.44];[-2.28435460284797, 0, 38.7621241032406, -11.7858581319914, -20.9706985267579, 0, -35.642006036376, -63.2450083698582, -12.3116850243617, -13.5837979897443, 6.7863454248199, 16.6506255992655, -0.00240721229952234, 0, -32.5864438346881, 4.01065139898937];10.5875000008382;"1";9;11223;[1304, 1251, 1288, 1240, 1242, 1217, 1222, 1257, 1202];0.02873088;[0.00333824, 0.00320256, 0.00329728, 0.0031744, 0.00317952, 0.00311552, 0.00312832, 0.00321792, 0.00307712];[-86.9088127591791, -83.5761410208797, -81.5384509547821, 89.916907008874, -85.4622025257653, 87.87230202376, 89.4077363807369, -80.0914620414625, 83.9708560138868];2.19640000068466
