;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead
HRH14520024;HE_5_2_C;1;1283.19423794222;1877.38014149871;0.247984973299081;0.995005385331581;36.5824999753386;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.6199000501074;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 12.1852369693823];12.1852369693823;12.1852369693823;12.1852;[81.92, 102.4];81.92;102.4;92.1600;184.32;36.0012000310235;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;69.0261999843642;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.06769995950162
HRH14520024;HE_6_1_C;1;1316.97944222855;1883.30372929959;0.47848766257093;0.995883247146878;26.531400042586;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.2486999868415;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[51.2, 51.2, 51.2];51.2;51.2;51.2000;153.6;32.9655999667011;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;52.8182999696583;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.36309996014461
HRH14520024;HE_7_1_C;1;1297.68134446459;1892.45729451747;0.420382487781371;0.997142921406976;46.3316999957897;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.7890999903902;"1";3;0;0;0;0.0000;0;0;0;0.0000;[16.4730082255792, 12.1852369693823, 11.3137084989848];11.3137084989848;16.4730082255792;13.3240;[194.56, 92.16, 81.92];81.92;194.56;122.8800;368.64;46.0437000147067;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;51.9344999920577;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.64140003127977
HRH14520024;HE_7_2_C;1;1283.74649390531;1875.17266888897;0.731254909277837;0.995897086134448;19.3075999850407;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;12.0821000309661;"1";3;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 9.32952303175248, 9.32952303175248];9.32952303175248;13.7637204272682;10.8076;[102.4, 51.2, 51.2];51.2;102.4;68.2667;204.8;88.1561000132933;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;101.106200017966;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.0181000106968
HRH14520024;HE_8_2_C;1;1300.31561739651;1866.51167731713;0.497849833165903;0.996840160914758;15.388100000564;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.9239000058733;"1";1;0;0;0;0.0000;0;0;0;0.0000;12.1852369693823;12.1852369693823;12.1852369693823;12.1852;81.92;81.92;81.92;81.9200;81.92;118.475799972657;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;74.835899984464;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.01260001631454
HRH14520024;HE_8_1_C;1;1318.11044772542;1883.41150941489;0.651960521235535;0.995698052770763;26.589699962642;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;21.2320999708027;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 12.1852369693823, 15.1789327688082];9.32952303175248;15.1789327688082;12.2312;[51.2, 71.68, 122.88];51.2;122.88;81.9200;245.76;45.7406000350602;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;47.4004000425339;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.56250001257285
HRH14520024;HE_10_2_C;1;1306.59342806767;1865.02952685498;0.611347210082396;0.993977122443823;28.4470999613404;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.7493999884464;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[71.68, 51.2];51.2;71.68;61.4400;122.88;31.7122000269592;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;59.2421000474133;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.89620000310242
HRH14520024;HE_9_2_C;1;1287.04882722688;1870.81461261751;0.656137695012835;0.994297181670504;16.6518000187352;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;28.8692999747582;"1";5;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 9.32952303175248, 11.3137084989848, 13.7637204272682, 9.32952303175248];9.32952303175248;13.7637204272682;11.5000;[133.12, 71.68, 92.16, 122.88, 51.2];51.2;133.12;94.2080;471.04;30.7963999803178;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;35.5596999870613;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.25120003940538
HRH14520024;HE_10_1_C;1;1322.62379779176;1876.50616706306;0.575775292777627;0.996077319364076;15.7064999802969;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;10.6937999953516;"1";4;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 9.32952303175248, 9.32952303175248, 11.3137084989848];9.32952303175248;13.7637204272682;10.9341;[122.88, 61.44, 61.44, 92.16];61.44;122.88;84.4800;337.92;103.922099980991;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;63.0643000476994;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.995500013232231
HRH14520024;HE_11_2_C;1;1287.17691197403;1864.99392828979;0.529468807566609;0.99389885383016;22.0472000073642;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;35.0318000419065;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 13.7637204272682];9.32952303175248;13.7637204272682;11.5466;[51.2, 81.92];51.2;81.92;66.5600;133.12;92.8056999691762;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;57.8859000233933;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.34680001065135
HRH14520024;HE_12_2_C;1;1306.40506651932;1856.61576896482;0.581963570846675;0.99539940480787;19.7507999837399;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.6468999814242;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 13.7637204272682];12.1852369693823;13.7637204272682;12.9745;[81.92, 112.64];81.92;112.64;97.2800;194.56;40.0559999980032;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;44.8499000049196;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.45859996741638
HRH14520024;HE_12_1_C;1;1322.8637588418;1867.06293811339;0.694790732094512;0.996746290800957;39.3150000018068;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.6170000280254;"1";3;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 16.4730082255792, 11.3137084989848];11.3137084989848;16.4730082255792;13.8501;[81.92, 153.6, 71.68];71.68;153.6;102.4000;307.2;37.0235999580473;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;89.2582000233233;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.36179995024577
HRH14520024;HE_11_1_C;1;1302.94272779229;1882.55193552307;0.639320936867267;0.99568114570576;53.8038000231609;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;34.8045999999158;"1";5;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 16.4730082255792, 11.3137084989848, 9.32952303175248, 20.8614476966485];9.32952303175248;20.8614476966485;14.3483;[102.4, 153.6, 61.44, 51.2, 122.88];51.2;153.6;98.3040;491.52;58.147200034;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;109.413800004404;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.65369996102527
HRH14520024;HE_14_2_C;1;1307.86494154493;1861.38246930436;0.47198323543955;0.995450974620042;12.9239000380039;"1";1;0;0;0;0.0000;8.61626369141521;8.61626369141521;8.61626369141521;8.6163;48.64;48.64;48.64;48.6400;48.64;16.4121999987401;"1";3;0;0;0;0.0000;0;0;0;0.0000;[8.61626369141521, 9.32952303175248, 12.1852369693823];8.61626369141521;12.1852369693823;10.0437;[48.64, 51.2, 61.44];48.64;61.44;53.7600;161.28;57.7855000155978;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;50.2013000077568;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.40929999947548
HRH14520024;HE_13_2_C;1;1290.66971966362;1865.7058655406;0.52743302467433;0.992087317301582;16.8115000124089;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.9963999972679;"1";6;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 13.7637204272682, 11.3137084989848, 18.2428068015862, 9.32952303175248, 12.1852369693823];9.32952303175248;18.2428068015862;12.3608;[51.2, 122.88, 71.68, 81.92, 61.44, 81.92];51.2;122.88;78.5067;471.04;59.1644999803975;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;132.296500029042;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.935899966862053
HRH14520024;HE_13_1_C;1;1309.76497832148;1883.00748781469;0.360814725549465;0.99477416979397;9.91189997876063;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;18.5105000273325;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 12.1852369693823, 12.1852369693823];9.32952303175248;12.1852369693823;11.2333;[51.2, 92.16, 71.68];51.2;92.16;71.6800;215.04;36.1100999871269;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;92.1138999983668;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.96510000387207
HRH14520024;HE_14_1_C;1;1328.74904278521;1869.81435337881;0.432395080768532;0.995818817520785;32.5729000032879;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;9.88180004060268;"1";3;0;0;0;0.0000;0;0;0;0.0000;[11.3137084989848, 12.1852369693823, 11.3137084989848];11.3137084989848;12.1852369693823;11.6042;[61.44, 92.16, 61.44];61.44;92.16;71.6800;215.04;98.9052000222728;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;85.2376000257209;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.44119996204972
HRH14520024;HE_15_1_C;1;1317.0828856745;1886.38519170165;0.557551580882668;0.995967064411218;30.6755999918096;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;24.3447999819182;"1";4;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 14.4886162210199, 9.32952303175248, 9.32952303175248];9.32952303175248;14.4886162210199;10.6193;[71.68, 102.4, 61.44, 61.44];61.44;102.4;74.2400;296.96;37.5521000241861;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;101.198299962562;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.13160000182688
HRH14520024;HE_16_1_C;1;1339.15662914066;1872.81549419656;0.637073426159944;0.996519187792671;18.4309000032954;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;46.5127999777906;"1";1;0;0;0;0.0000;0;0;0;0.0000;15.1789327688082;15.1789327688082;15.1789327688082;15.1789;122.88;122.88;122.88;122.8800;122.88;50.4036000347696;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;41.0529999644496;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.04650004161522
HRH14520024;HE_15_2_C;1;1292.02156095276;1869.23662408873;0.376081911897197;0.991406856893889;17.1134999836795;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.868099977728;"1";4;0;0;0;0.0000;0;0;0;0.0000;[15.1789327688082, 11.3137084989848, 12.1852369693823, 18.2428068015862];11.3137084989848;18.2428068015862;14.2302;[102.4, 81.92, 81.92, 184.32];81.92;184.32;112.6400;450.56;112.048500042874;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;81.1713000293821;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.79890001891181
HRH14520024;HE_16_2_C;1;1313.69998598247;1861.07519118192;0.513545717107342;0.995823778667273;15.6753999763168;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;17.6819000043906;"1";1;0;0;0;0.0000;0;0;0;0.0000;12.1852369693823;12.1852369693823;12.1852369693823;12.1852;92.16;92.16;92.16;92.1600;92.16;40.5370999942534;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;118.366000009701;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.17130001308396
HRH14520024;HE_17_1_C;1;1323.52603442297;1873.1414237852;0.20751438101997;0.996311537700876;9.74850001512095;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;46.9775999663398;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[71.68, 51.2];51.2;71.68;61.4400;122.88;102.096799993888;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;42.4266000045463;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.00449998071417
