;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield Non Act (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Darkfield All (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);Scratches (FM_Die);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB);FM On Lead (FM_PCB)
HRH14720255;HE_5_1_C;1;1285.28881322854;1882.9590606791;0.41120588969709;0.995671549804001;59.9287999793887;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.2912998180836;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;146.421700017527;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;119.801199994981;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.21990002319217
HRH14720255;HE_6_2_C;1;1288.18611989944;1857.85506757047;0.432908638464811;0.996219430099643;30.3636000026017;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;38.6766998562962;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[61.44, 51.2, 71.68];51.2;71.68;61.4400;184.32;178.770300000906;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;65.0929999537766;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.49160007014871
HRH14720255;HE_8_2_C;1;1290.00645486999;1861.77806199825;0.421317454925751;0.996681143114188;30.5015000049025;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;53.6894001998007;"1";2;0;0;0;0.0000;0;0;0;0.0000;[15.1789327688082, 16.4730082255792];15.1789327688082;16.4730082255792;15.8260;[143.36, 174.08];143.36;174.08;158.7200;317.44;70.5904997885227;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;141.685399925336;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.18369998037815
HRH14720255;HE_7_2_C;1;1272.07640331125;1873.6022784158;0.421194584586389;0.995435438398147;66.0218999255449;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;26.2730999384075;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 12.1852369693823];9.32952303175248;12.1852369693823;10.7574;[51.2, 71.68];51.2;71.68;61.4400;122.88;108.663499820977;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;146.129900123924;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.14090012013912
HRH14720255;HE_8_1_C;1;1301.83336058264;1877.56789369043;0.433299266961003;0.996188227099367;28.7504000589252;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;22.9096000548452;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 12.1852369693823];12.1852369693823;12.1852369693823;12.1852;[81.92, 102.4];81.92;102.4;92.1600;184.32;145.445900037885;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;97.689599962905;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.12280012480915
HRH14720255;HE_7_1_C;1;1285.1704859212;1887.73921871001;0.422510085571827;0.994961322517383;41.121699847281;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;32.2138001210988;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 13.7637204272682];9.32952303175248;13.7637204272682;11.5466;[51.2, 92.16];51.2;92.16;71.6800;143.36;86.3280999474227;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;141.644000075758;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.92270018346608
HRH14720255;HE_10_2_C;1;1295.86934873021;1861.02956527518;0.429017189195315;0.996806607897724;31.8369001615793;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;41.7109001427889;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;127.504300093278;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;198.005100013688;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.55850013531744
HRH14720255;HE_10_1_C;1;1307.00350214249;1876.47459511628;0.462608856823884;0.996312451596282;29.1083999909461;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;25.7955999113619;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;70.9979000966996;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;169.787300052121;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.44080005399883
HRH14720255;HE_9_2_C;1;1277.69712944927;1871.13337367544;0.414477427859423;0.995247241222842;26.9989999942482;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;21.0899999365211;"1";4;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 13.7637204272682, 11.3137084989848, 9.32952303175248];9.32952303175248;13.7637204272682;10.9341;[51.2, 122.88, 92.16, 71.68];51.2;122.88;84.4800;337.92;106.360200094059;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;167.107600020245;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.22900000214577
HRH14720255;HE_11_1_C;1;1292.11383163008;1883.9341087396;0.434816074487953;0.995646744071564;51.2009998783469;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;27.2260999772698;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 13.7637204272682, 12.1852369693823];9.32952303175248;13.7637204272682;11.7595;[51.2, 122.88, 61.44];51.2;122.88;78.5067;235.52;155.500799883157;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;87.8168998751789;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.11560004390776
HRH14720255;HE_12_1_C;1;1309.63498016722;1874.17033782228;0.484717630033602;0.996878675078278;26.7338000703603;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;18.1829999201;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;174.617699813098;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;57.9595000017434;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.55630002357066
HRH14720255;HE_11_2_C;1;1282.34748556061;1870.36316873717;0.413861782003948;0.996211466153966;66.7534000240266;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;28.898699907586;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;71.68;71.68;71.68;71.6800;71.68;92.8690999280661;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;150.264499941841;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.5732999201864
HRH14720255;HE_12_2_C;1;1297.66691851011;1859.90101601736;0.468911436993908;0.996496862633478;31.0336998663843;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;25.3557001706213;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;81.92;81.92;81.92;81.9200;81.92;110.390299931169;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;181.804899824783;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.8073000293225
HRH14720255;HE_13_1_C;1;1295.35844215166;1886.50504659262;0.453880674436771;0.994417750585797;24.1346000693738;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;35.2525999769568;"1";3;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 9.32952303175248, 9.32952303175248];9.32952303175248;12.1852369693823;10.2814;[92.16, 61.44, 61.44];61.44;92.16;71.6800;215.04;152.733099879697;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;95.3299000393599;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.27439995110035
HRH14720255;HE_14_2_C;1;1297.64312141417;1861.69278708474;0.454564297006033;0.993909037236108;19.3147999234498;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;18.0923999287188;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 15.1789327688082];9.32952303175248;15.1789327688082;12.2542;[61.44, 143.36];61.44;143.36;102.4000;204.8;165.457999799401;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;61.2797001376748;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.13339997269213
HRH14720255;HE_14_1_C;1;1312.01643070894;1874.61393862942;0.472595021220861;0.996825146918809;22.2388000693172;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;38.3180999197066;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;106.003799941391;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;89.70330003649;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.2537000477314
HRH14720255;HE_13_2_C;1;1281.74857523731;1872.43959817798;0.470108006238899;0.995262385775277;36.4991000387818;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;41.9723999220878;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[61.44, 51.2];51.2;61.44;56.3200;112.64;143.968400079757;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;107.742599910125;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.99729995802045
HRH14720255;HE_15_1_C;1;1300.59212161924;1886.40404652413;0.482572519901615;0.995731997457256;19.8242999613285;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;53.4864999353886;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;101.425600005314;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;59.7916000988334;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.03530001454055
HRH14720255;HE_16_1_C;1;1317.47027483454;1876.56313311114;0.437232426903071;0.99501439372915;36.7986001074314;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.8189001958817;"1";4;0;0;0;0.0000;0;0;0;0.0000;[11.3137084989848, 9.32952303175248, 9.32952303175248, 12.1852369693823];9.32952303175248;12.1852369693823;10.5395;[61.44, 71.68, 51.2, 102.4];51.2;102.4;71.6800;286.72;82.1832998190075;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;141.901500057429;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.74300009571016
HRH14720255;HE_16_2_C;1;1302.10467595417;1860.66275217786;0.429956734710752;0.994946439077921;23.9680998492986;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.7100999802351;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;61.44;61.44;61.44;61.4400;61.44;73.0181999970227;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;122.532499954104;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.86210018768907
HRH14720255;HE_18_1_C;1;1325.90138068103;1874.48953886024;0.477206934808167;0.995282817865416;18.8274001702666;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;22.01720001176;"1";5;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 9.32952303175248, 12.1852369693823, 11.3137084989848, 13.7637204272682];9.32952303175248;13.7637204272682;12.0712;[133.12, 71.68, 112.64, 61.44, 143.36];61.44;143.36;104.4480;522.24;109.900200041011;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;116.113899974152;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.89309986308217
HRH14720255;HE_15_2_C;1;1284.52972619363;1871.06218493017;0.431689472262396;0.98869232642636;30.2995000965893;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;17.5042999908328;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;190.956299891695;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;109.139600070193;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.21479989401996
